title,date,link,desc
"Comics, Cartoons, and Funny Papers, thru Feb 28, 2014",2013-10-14,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=68200&date=2013-10-14,"Phil Franks long-running cartoon strips ""Travels with Farley"" and ""Farley"" have recently joined the drawings of Rube Goldberg, one of UC Berkeleys best-known alumni, and Gus Arriola, creator of the ever-popular ""Gordo"" strip, at The Bancroft Library. In addition to the work of these cartoonists, the exhibit will feature comics by underground artist Dan ONeill, creator of ""Odd Bodkins,"" and Lou Grant, editorial cartoonist for the Oakland Tribune from 1954 to 1986. The show will highlight both the topical and the timeless nature of the cartoon, one of the oldest forms of visual art known to mankind."
"Foods of the Americas Exhibit, Oct 2-18",2013-10-14,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=68547&date=2013-10-14,"From chocolate to quinoa, discover the cornucopia of food crops that originated in the Americas thousands of years ago.<br />
<br />
Free with Garden Admission!"
"Indigenous Peoples Day Celebration, Oct 14",2013-10-14,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=68709&date=2013-10-14,"This October marks the second annual Indigenous People's Day Celebration: a day-long series of events, talks, and discussions co-sponsored by TDPS and the American Indian Graduate Student Association (AIGSA). <br />
<br />
Schedule:<br />
<br />
10am to 11am<br />
Native Languages and Storytelling Traditions<br />
Beth Piatote, Associate Professor, Ethnic Studies, UCB<br />
Tim Molino, Graduate Student, Ethnic Studies, UCB<br />
Julia Parker, Federated Indians of Graton Rancheria Elder and Scholar<br />
<br />
11:00am to 12pm<br />
Discussion Group<br />
Book being discussed: Reservation Blues by Sherman Alexie<br />
Discussion led by: Olivia Chilcote: Graduate Student, Ethnic Studies, Chair of the American Indian Graduate Student Association, UCB<br />
<br />
12:00pm to 1:00pm<br />
Special Performance: Hoop Dance<br />
Performer: Edwardo Madril, Pascua Yaqui Tribe of Southern Arizona and Northern Sonora, Mexico<br />
Followed by Discussion<br />
<br />
1pm to 3pm<br />
Acorn Mush Demonstration and Presentation<br />
Julia Parker, Federated Indians of Graton Rancheria Elder and Scholar<br />
*This will take place outside on the West side of 2401 Bancroft Dance Studio.<br />
<br />
3pm to 4pm<br />
Indigenous Archaeology: Decolonizing Research through Engaged Community Partnerships<br />
Talk by: Peter Nelson, Graduate Student, Anthropology, UCB<br />
Peter Nelson will talk about why the subjects of anthropology, archaeology, and history are so important to Native American communities and how community-based research can be used to empower these communities. Nelson will discuss examples from his own research of Indigenous landscape management in California.<br />
<br />
4pm to 5pm<br />
Closing Remarks<br />
Storytelling<br />
Dance Sharing<br />
Coalition building"
"Wildlife Rescue, thru Jan 5, 2014",2013-10-14,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=69236&date=2013-10-14,Animals and habitats all over the Earth are endangered. Get to know some of these species by joining them and the scientists working for their protection on a survival journeyfrom the recovery center and back into the wild.
"How Can We Prevent Information Technology From Destroying the Middle Class, Oct 14",2013-10-14,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=67883&date=2013-10-14,"Live broadcast at http://video.citris.berkeley.edu/playlists/webcast. Ask questions live on Twitter: #CITRISRE. All talks may be viewed post-event on our YouTube channel http://www.youtube.com/citrisuc. <br />
<br />
Jaron Lanier is a computer scientist, composer, visual artist, and author. His scientific interests include biomimetic information architectures, user interfaces, heterogeneous scientific simulations, advanced information systems for medicine, and computational approaches to the fundamentals of physics. He collaborates with a wide range of scientists in fields related to these interests. <br />
<br />
Lanier's name is also often associated with Virtual Reality research. He either coined or popularized the term 'Virtual Reality' and in the early 1980s founded VPL Research, the first company to sell VR products. In the late 1980s he led the team that developed the first implementations of multi-person virtual worlds using head mounted displays, for both local and wide area networks, as well as the first ""avatars"", or representations of users within such systems. While at VPL, he and his colleagues developed the first implementations of virtual reality applications in surgical simulation, vehicle interior prototyping, virtual sets for television production, and assorted other areas. He led the team that developed the first widely used software platform architecture for immersive virtual reality applications. Sun Microsystems acquired VPL's seminal portfolio of patents related to Virtual Reality and networked 3D graphics in 1999.<br />
<br />
From 1997 to 2001, Lanier was the Chief Scientist of Advanced Network and Services, which contained the Engineering Office of Internet2, and served as the Lead Scientist of the National Tele-immersion Initiative, a coalition of research universities studying advanced applications for Internet2. The Initiative demonstrated the first prototypes of tele-immersion in 2000 after a three-year development period. From 2001 to 2004 he was Visiting Scientist at Silicon Graphics Inc., where he developed solutions to core problems in telepresence and tele-immersion. He was Scholar at Large for Microsoft from 2006 to 2009, and Partner Architect at Microsoft Research from 2009 forward.<br />
<br />
Lanier has received honorary doctorates from the New Jersey Institute of Technology and Franklin and Marshall College, was the recipient of CMU's Watson award in 2001, was a finalist for the first Edge of Computation Award in 2005, and received a Lifetime Career Award from the IEEE in 2009 for contributions to Virtual Reality."
"The Emergence of a Finance Culture in American Households, 1993-2007, Oct 14",2013-10-14,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=69985&date=2013-10-14,
"Public Service Center Brown Bag Lunch, thru May 19, 2014",2013-10-14,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=70285&date=2013-10-14,"Bring your lunch, and drop in to speak with Public Service Center staff and current students. Discuss programs and organizations, or dialogue about social issues and social justice work. Undergraduate and graduate students, faculty, staff, and community partners are all welcome."
"Berkeley Writers at Work, Oct 14",2013-10-14,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=70298&date=2013-10-14,"Psychology Professor Rodolfo Mendoza-Denton will be the featured writer this fall in the Berkeley Writers at Work series on October 14, 2013 from 12:00 to 1:30 pm in the Morrison Room, 101 Doe Library, at UC Berkeley. Professor Mendoza-Denton will read from his works, be interviewed about his writing process, and answer questions from the audience."
"Combinatorics and Complexity of Kronecker Coefficients, Oct 14",2013-10-14,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=70949&date=2013-10-14,"The Kronecker coefficients count the multiplicities of irreducible representations in the tensor product of two irreps of the symmetric group. While their study was initiated almost 75 years, very little is still known about them, and one of the main problems of algebraic combinatorics is to find a positive combinatorial interpretation for them. Recently, this problem found a new meaning in the field of Geometric Complexity Theory initiated by Mulmuley and Sohoni, where certain conjectures on the complexity of computing and deciding positivity of Kronecker coefficients are part of a program to prove the ``P vs NP'' Millennium problem. In this talk we will describe several problems and some results on different aspects of the Kronecker coefficients. One is Saxl's conejecture stating that the tensor square $S_\rho \otimes S_\rho$, where $\rho$ is the staircase partition and $S_\lambda$ is the corresponding Specht module, contains every irreducible representation of $S_n$. We will also present some results on complexity related to Mulmuley's conjectures. Last, but not least, we explore the combinatorial aspect of the problem and show how to prove certain unimodality results using Kronecker coefficients, including Sylvester's theorem on the unimodality of $q$-binomial coefficients (as polynomials in $q$)."
"Resilience: An Engineering Challenge, Oct 14",2013-10-14,http://events.berkeley.edu/index.php/calendar/sn/pubaff.html?event_ID=71278&date=2013-10-14,"Risk modeling has focused on the ""3Ds: Deaths, Dollars and Downtime"" as metrics for estimating building and infrastructure performance as well as for decision-making in design and in policy development. What can these metrics tell us about performance and resilience in recent disasters? What other measures of performance are suggested by the recovery experience in both developed and developing countries? What are the engineering challenges and research opportunities coming out of recent earthquakes in China, Haiti, Chile, New Zealand and Japan, and how are they applicable to the U.S. context? Are there better engineering metrics for resilience?<br />
<br />
Engineering performance metrics typically are designed for individual components (e.g. for a building or bridge), not for a city. Resilience requires metrics that look at the performance of community components such as housing, education, civic and cultural infrastructure. Evaluating recovery experience in recent earthquakes, it is clear that funding, political will, creative planning, and good technical implementation drive the speed and quality of recovery.<br />
<br />
To improve resilience, our professions need to participate in land use and policy planning; and we need to re-think performance measures and building codes in order to develop methods of setting performance guidelines for cities. Improving overall performance and resilience in developed countries with good codes and land use practices, as well as in developing countries, are challenges for the 21st Century."
